user_id,segment,avg._session_length,time_on_website,length_of_membership
Bc6d143B54ea5B7,Corporate,1.090452495,34.04458716,4.026299933
9DbCDeCD22672f5,Corporate,1.809563695,32.22401138,0.955120485
dC3cA0E3fB695e5,Consumer,2.543271844,33.89482209,4.087151441
4C3FA0DBED59a42,Consumer,4.841227344,28.66490059,1.010927384
a0C435fEEdD42c6,Consumer,4.945568728,27.14678526,2.699833464
A5107Fc92A10Cbf,Corporate,3.129335525,30.44215576,4.105478329
4eE3ea353df5391,Corporate,1.54956186,17.88335816,2.981578716
A93ebbD10a9dCB7,Corporate,3.081101835,42.47158125,3.785222169
9CFF6FdecAD1945,Corporate,3.608532255,47.17521686,1.636598712
FeBBf8dE93Bd64F,Consumer,1.645570611,36.95161386,1.899301342
fe49955E74a9eF5,Consumer,1.012335468,10.32533741,3.838020917
6A06eF5A16AfD9B,Consumer,3.732001646,9.70203524,1.424082295
6d6EE0D12fEa855,Corporate,2.020991995,24.57635453,1.630944903
54416AD83C8F440,Corporate,4.308783962,39.20162052,2.003680071
86ba4DB3f156bc3,Home Office,3.004595661,19.84381464,4.823830951
c8c01af51F6DB9C,Home Office,1.424742136,25.8683222,3.354319048
1B904d45bd4eDdB,Home Office,3.569144586,19.10483936,1.543811425
9DF83fb2B8Fee76,Home Office,0.98825022,13.46093105,2.838490955
cDdAf5D3B2d2e39,Consumer,3.718320475,17.65221391,3.154919356
BCfC6C6eafB92DF,Consumer,3.273842247,39.64226474,3.563096556
E36FbeF13F6eb7a,Consumer,4.076896488,34.60468374,2.126438925
4e3beE7C1fbEBD5,Consumer,4.784321793,48.08025285,4.341003882
71Da10aeBFA0D7E,Home Office,4.804097457,14.68524585,2.329844398
aD13AE1bdEfAFe6,Consumer,1.781354987,24.64079944,1.492436654
b86B5d4EaF2dBab,Consumer,1.246905346,13.98570381,1.506611674
6705Ccf64fE9Ee4,Consumer,1.658438648,31.20430932,4.811990065
17Cd7e2d94aCdbA,Consumer,1.053630734,40.82137996,3.831055294
1a8F9de98EdeB1e,Consumer,0.887918159,46.83407315,4.009354429
FD484Ed90eB93aB,Consumer,2.947115498,9.605560829,3.144972801
CdE6DeEe1fF57Fe,Consumer,1.1935538,12.98419171,2.097924072
d84c1fcFb8e1976,Consumer,1.164572002,11.85930256,2.76640566
dBADdbEf0f5B7b4,Corporate,4.282215699,34.65837658,1.83733521
0d79faA52826fF6,Consumer,4.446302299,49.17916268,2.111501993
E0aaaf35ADcD2DF,Consumer,2.982789277,19.75219303,0.859584734
45234B7d22E5aE0,Consumer,2.01083216,16.13730162,4.069328147
A91A63F3Ac7F39f,Consumer,0.798072762,35.54329197,1.785187983
780807E000Fb8e1,Consumer,3.474081331,10.40993443,2.740406461
cE23952ee164B3f,Consumer,0.945441789,12.17851484,1.600450203
Fe78CeD2fade5ee,Consumer,1.164484655,19.99952795,4.18752277
a0Ea1f06E6EDFdC,Home Office,2.815714317,9.837352006,4.117378994
c15ED8bAEbAcAeF,Home Office,2.656606545,29.06370604,3.796601454
1dBEBf6a5FcB8aF,Home Office,1.671033125,26.8591437,2.845981701
Cf984d567DbaAED,Home Office,0.910261584,14.61956545,3.908502433
2DaaDA9D94a807f,Home Office,1.953931449,11.15672033,2.878870674
f8fA18aBA93412E,Consumer,1.025571044,44.57992449,2.85618482
3aBAcBDe11a6b81,Consumer,1.642532746,8.937071263,2.257978986
4B4B11D76BfcA71,Consumer,0.792526251,30.52608968,3.801222537
fFd1239AbeCcf88,Corporate,3.382148067,46.02006561,4.219554084
A2F75e106619A5f,Corporate,2.825203146,11.15867816,2.281131696
a3A8c71aa8FccDC,Corporate,4.280266777,37.47441374,4.557422728
2c3c53355f9BEE2,Corporate,4.422716655,24.70163249,4.737821946
84Bf7B7FBbDEaB9,Corporate,2.932686263,45.61218527,1.12423963
E601eAccf8d6f3c,Consumer,4.759257885,24.25328894,2.504593062
BEb4a7CbDAc4dCF,Home Office,2.292822418,10.73590796,1.780506178
A7bba03E8dd0d50,Corporate,2.067021081,39.81115032,1.25587666
39e2Dc766dddDB1,Corporate,3.2074612,30.80092808,2.425420779
7cf54B40D70aFCD,Consumer,3.368641986,36.005033,1.144029229
13b31Baa8B8B695,Consumer,3.798929217,48.70473623,3.994127945
A71c085dF64fECb,Consumer,3.712025818,45.38980454,1.801527497
Ce73Af015F1Aef7,Consumer,4.17001264,15.20925846,4.555596423
d4BDBBAC4A6fA7E,Consumer,3.084551807,21.14398419,2.535511973
3D40bfbfaBc9a3f,Corporate,1.204840493,25.83429272,2.457745999
2e290dA9EfffFeD,Corporate,4.290670906,15.14689485,2.625849056
5B2feB6bbaF3629,Consumer,4.759893105,9.35276589,1.36208483
fadED3Fa7f42B93,Consumer,2.687750604,20.19917326,3.121253484
9C9BCE6654F40f0,Corporate,3.393890664,24.10965835,2.605511816
AAF5f08c79eeEec,Corporate,2.202344704,16.2848205,3.627986813
bfc09b419240fCa,Corporate,4.412609789,39.20848326,1.394289952
597eE1A77EfD56E,Consumer,4.277710864,42.96773753,1.93156495
28bF9AE9ab80c39,Consumer,4.247275213,48.02900743,4.876578851
a2189D19a66c960,Consumer,4.367230213,18.14292409,1.23556374
5cE4fDeDDba38d0,Home Office,1.077080664,35.21555939,3.398904653
7fdfA45f9a5956a,Home Office,3.210455327,37.3192049,0.951733861
4d2a13b683de7aD,Home Office,2.736541841,28.82770577,4.726347322
6B769F4EA684Ab3,Home Office,4.006965428,47.8945519,4.010541099
f8e9Dcf6f8b672e,Home Office,3.591684371,33.0077209,3.956639349
1b5Aae8d712FAdb,Consumer,1.271532757,16.60760371,1.692154049
B0808Da9d2e8963,Consumer,1.311787233,36.0826654,2.820897915
132E5AAb5ad81bf,Consumer,1.68639526,41.06972629,2.267801315
7D3A8FEE03a1eEF,Consumer,2.438968745,11.62097197,3.555142013
FfaD917CcBC48cF,Consumer,0.864145304,37.02970932,3.417622895
B4ABa2A94CDFEC6,Consumer,4.33016956,18.14976398,0.814856322
b09457edFc1B5a3,Consumer,2.936572292,38.18662861,4.858903162
eF9A32DEA6aFCC0,Consumer,4.695841419,29.55587502,2.402529392
10E7ebCae2BBfff,Consumer,4.671036364,10.61637268,0.865769697
6B93C1113B3Fb6A,Corporate,1.450828085,17.7134426,4.397967464
ABdaEDB4a8DcEBa,Corporate,3.775863011,48.63977118,4.408596901
62ADAaC0E3A018c,Corporate,2.480970007,41.10882864,2.378651183
34ED1eb98ed948B,Corporate,2.860499862,23.63042729,4.374316516
AD991eee3F1a1f5,Corporate,3.599981305,11.93174654,3.043135609
8F1d5794EF6FcEd,Home Office,4.179111454,8.06528721,3.908363749
beeb1fED10FAdfA,Home Office,3.476256985,18.52009068,3.931090105
1D26fa297EABCBb,Corporate,4.37932083,34.65384596,4.512218725
fd72b2a97E9eb6a,Corporate,2.799590518,43.86829806,2.320595384
f9865E040cA7Cb4,Consumer,5.009295011,30.00790994,1.417284754
0b9aE89C7Bc2fc3,Consumer,3.075036375,30.02897103,1.343524641
6D6Af60084Ba53C,Consumer,2.075554389,30.30950362,3.250402246
6dFa167d2c69Bea,Consumer,2.447849936,39.01093512,2.220204858
2EbdF638cBA0BC1,Consumer,2.001621202,15.07715301,3.046749181
513cF9f4fcEe4A0,Consumer,4.696609979,21.15552957,4.061376704
cBBAE00BE9118da,Consumer,1.162547529,22.6055729,1.34233052
341F51B3DAbB3Ac,Consumer,0.799369224,42.88676517,2.211641248
A0BfCba762c5BDb,Consumer,2.341268278,49.55444084,2.532555033
7CeEfE7DfC72bD3,Home Office,2.406061375,42.27165618,1.523007863
2C6F61A9E7E2d74,Home Office,3.734603202,10.05011336,1.682335158
cD0447D8aBCA8fd,Home Office,1.684115382,22.05383291,1.665831441
aAeDef11bc88AbB,Home Office,1.488564742,44.74198558,2.607434409
9748A7E0A6de1dA,Home Office,1.551553226,35.3388976,1.939797435
3a31Ad67aAD0C8d,Home Office,4.512365518,40.14719358,0.985831576
B6aa4078df714FB,Home Office,2.11947417,49.89419125,4.591877298
f218AA5ccDdeCBc,Home Office,2.121943745,20.2303379,3.699411582
32acd0Ba7fcC3a1,Home Office,2.405678448,26.79734941,1.061089705
CfCeFF42C83BF2e,Home Office,4.548240967,43.9194212,1.653336688
56CFCB0c2Cd6ffA,Corporate,4.37872782,25.41103394,1.603459753
8A402EFF637bDC2,Corporate,3.245179055,25.31694769,4.868309459
DAfCB9540a2e4c2,Corporate,2.055448916,45.53058472,3.879413563
e189fFcdd4FCCAF,Consumer,2.20816052,38.05255703,1.353787298
7df3a30C2D656DF,Consumer,1.425844998,33.48823349,1.963143885
Dc248F4A89C2fEF,Corporate,3.218772936,17.74572496,1.26288393
F9996820acBe40f,Consumer,1.108335429,9.049062296,4.049403109
EA3d74404CAfdcE,Consumer,1.235179796,14.75635022,1.85474695
A78aE78F8D0ecfd,Consumer,3.149924057,24.58973664,2.882842625
BA8a7FC142bEb4f,Consumer,2.853115417,41.08101665,2.556534027
4aaA56C015bac8f,Consumer,0.95609124,38.14640748,2.408662698
eA9564F5edB92d4,Consumer,3.505759952,34.49354547,4.522296544
FDAF1EFd8A01c76,Consumer,3.76775236,19.36822592,0.976347082
4a5BcCBB63Ba625,Home Office,1.297764075,20.22254087,1.51067705
Eb8dBbe1CdBBFa8,Consumer,1.17835014,25.51914281,1.635053082
1aeCfC170AD20eE,Corporate,1.319533672,27.23180484,2.02355028
FFD38bEd8E8D841,Corporate,1.349645824,34.64119242,4.234281302
BebD22F4AcaaB96,Corporate,2.911295975,23.11159867,3.5176641
Fe1e1B1C1F1cCDb,Consumer,3.189173155,23.25228908,4.808780918
Db2194923cAAccC,Corporate,2.269091142,35.95338118,1.959471029
05fF8bCcfdaa8a0,Corporate,2.130450897,36.13411103,2.928163323
bbbbaad4A62aAAf,Corporate,2.946782832,43.22178138,1.942910224
FE0637Ea9564eEB,Consumer,3.779522209,44.16949031,1.137214246
cAC421745ab87bD,Corporate,0.825102661,44.19793522,3.093245908
e5B8f2dD3206f12,Corporate,0.929518711,12.35492632,2.719704999
AE8F83DF89E7B15,Corporate,1.329003772,8.908001202,4.723964854
ef10957Cdc6842F,Corporate,2.307724272,42.15792575,2.036120701
eCcD475f0bc96C4,Corporate,4.91827547,19.52217888,4.166870976
d0EfCeB58CaBD5C,Corporate,2.632594006,44.07656739,4.716067957
a7e8e298DFdc33a,Corporate,1.910116942,36.50074522,4.646003989
5c19FE0268f013D,Corporate,2.241357462,19.31529617,0.825329708
7bF9Ed79eEEdCca,Consumer,1.974563012,24.51471101,1.470494448
aF421bca053DaE2,Corporate,1.148305156,33.6314635,1.253588791
9E61b799230c0DC,Corporate,0.814619565,45.20254315,4.315231231
83cdd74559BecB4,Corporate,3.409334946,39.71254053,4.14594303
acDfBD4d47b1856,Corporate,1.665140543,47.75008185,1.357266478
Bf9D22abe178920,Consumer,2.66430496,45.35831679,4.14170025
aF550CB3E58E296,Consumer,1.143243909,14.75055223,3.523935627
1c9Ea00f19cFA9c,Consumer,4.249080986,19.815195,2.340628808
f8F59dA732Ba1Dd,Consumer,2.92191247,34.13061457,1.017069319
4bf73d3bEaa79Cc,Consumer,2.233517539,30.41949086,0.883993122
1a3057C1a8cd00F,Consumer,2.378549202,42.67677656,3.10046876
c4001FDdFbDfE05,Corporate,4.237933329,24.01306476,3.053770054
fCdCB36bC45159b,Corporate,2.058544918,23.64122325,3.361096596
Ef93cf2Abec660a,Home Office,0.957539616,15.04197865,1.166771419
d54cBcC936EDCA1,Home Office,1.083729167,25.43181679,2.471603502
fa77ccf8A8B3d70,Consumer,2.925815016,39.01232521,3.574027816
30BBc0bc1E38bF0,Consumer,2.251112023,25.75905329,3.249524641
93A798fBC1B6eaa,Consumer,1.814612943,28.99571863,4.460471483
4CC6CD77C5fD3fa,Consumer,4.670199877,47.88727614,4.165884173
23CC1e69C31e5Ba,Consumer,4.82191768,48.77133969,2.020938263
7AFB11Fd650F8FC,Consumer,3.165383755,29.29522122,4.376555703
915D1C9ba6beC79,Consumer,2.637980501,46.02260603,2.889000249
0E9fCD8CdAE4EE7,Consumer,0.967019231,41.11524929,3.681484444
89f6DB0D2C2AaC9,Consumer,2.315743654,17.22436695,3.000237932
615f03EfbBb59cC,Consumer,2.730532581,49.79102823,3.895154732
9BF8273EF07eda0,Consumer,3.190784201,25.93021148,3.803864504
C9cD122547Fc27f,Consumer,4.808924576,48.46391174,4.834180396
9c1FEeBb17C47D8,Corporate,2.507206373,25.63909649,3.5822178
36eBFf63cEb1F0B,Consumer,4.270228039,20.74639056,2.811799055
bffa65d82Fb61Ed,Consumer,3.72033624,39.8364973,1.336616207
aCF97B3bF3baD2D,Consumer,0.845421693,36.12449688,3.038807821
8ec52284C45Bfbb,Consumer,2.582053778,22.53928779,4.5337406
cDbCA5ceBaAd7aA,Consumer,3.280993007,12.20457585,4.860870084
22a60CE4120A7c8,Consumer,3.43395778,37.41107316,2.537605474
DD1218f7D23E4F5,Corporate,3.361041925,45.24714716,1.156987134
76ee424d63cbaf8,Corporate,3.294370661,36.5039656,1.062305443
DEa67bbe97C6aBe,Corporate,4.221231978,42.20335342,2.884193836
0dDe633855EfEE3,Consumer,1.372677424,18.69449515,3.47470757
F1Fb0cdC73B176c,Home Office,3.278616425,40.47418063,1.355285886
AB7c33A1aE7b10D,Home Office,4.135670497,19.50300308,1.035049483
E950B9BF48C37Ac,Corporate,2.417842255,13.09317714,2.279285478
7a0c6c91bAa307e,Corporate,3.264861301,44.19390029,2.568006008
8f9fE699747ecae,Corporate,1.199410541,39.76321523,2.184951367
0eDB7d67b67424D,Corporate,1.44671635,33.8058918,1.769623567
BED3a5823DEcd9D,Corporate,2.150488347,25.80064622,4.321912448
cDbE36E89DFac8E,Corporate,4.455020554,8.410897939,3.479685129
578cD0DDEC2E6DF,Corporate,0.873445435,22.65586685,1.822249708
6F795FaeBb87fbb,Consumer,3.311069494,11.27146541,1.108502521
ff9E79B7A0EcC6e,Consumer,4.238234301,12.47398368,1.11133798
DcbcB5Ff7aAbdfb,Home Office,2.309071624,44.69306832,3.523234208
DFBCc8efeCDcdb7,Home Office,4.545952611,29.06439167,4.283194131
c1B1caf4bdb861f,Corporate,3.616934409,32.58733428,2.196545355
29AdFc7A5dAEB7a,Corporate,4.288410182,31.03596322,3.848397662
C370A1b324faa59,Consumer,2.367250799,21.47105789,3.053477276
D539EBdA61e27D7,Consumer,0.866707717,41.30545923,1.586096433
7e82f3fa3A526EC,Home Office,1.975467503,48.6348911,1.431941158
0E822B15Ee61AbC,Home Office,3.947013467,43.15118314,2.679347543
0ae7a173baD0cCc,Corporate,2.532456761,35.89849761,3.810787426
fb160ACc26Fb2E8,Home Office,4.772571977,43.92238917,3.593673486
84B9b81cB5ab71b,Consumer,4.157586875,42.67166734,0.908274243
e80a7ecAaf108fA,Consumer,1.418668075,31.87374956,4.913882071
D689e79C54E48E1,Consumer,2.420672591,25.1307199,2.838739406
6F0517D30fE41CD,Consumer,4.101389125,41.96642595,0.805369256
6e5D5e1FFF96e99,Consumer,4.090187437,8.481768939,1.643150901
A7BaEDdDc8cA0c9,Consumer,4.799241801,35.74210584,1.537355493
ed5e34Daa29f2aF,Consumer,0.983385007,12.94360705,0.942946452
866AAbC7bC1fDEd,Consumer,1.664695164,46.95322772,4.082521818
1412d428DDA9e84,Consumer,4.351019723,12.85913937,1.546956242
eaA881503C6EAAd,Corporate,1.496055787,49.94672321,3.045911425
B73b8bcDBdeF5c4,Corporate,1.235426252,48.28202457,3.057223221
40DE652C3cB1Df4,Corporate,1.489244347,10.45734071,2.637875079
CaBD1B4ad88a936,Consumer,3.693568062,24.26300126,2.023083855
6c51a66aB7D7e9D,Consumer,2.885420283,29.30154548,3.272849547
4683a1579a1cB62,Consumer,1.180979791,21.26327104,0.793887858
e4c4f229A7671Bc,Consumer,2.494884085,38.01551206,2.880947001
Ce6C9Ea7BD6d0aF,Home Office,1.047826115,8.806712818,3.675563756
7d3d2f8Bf1cAcaC,Consumer,0.809117708,10.72081825,3.408076039
74F683aaa82fac8,Consumer,1.080357933,35.95384256,2.141058926
9ec5fACCaa4AA0B,Consumer,4.321455881,18.91593361,1.313655377
01D611C4FF7AD5e,Consumer,1.62249301,11.31574722,2.862170968
22FF3312bD09e5c,Consumer,2.469750232,17.90478284,4.696439944
84f6b3F0972D5e8,Consumer,3.39783757,38.89619834,3.78733041
BCcbFfCAdc516c9,Consumer,1.647406875,42.40949757,2.886397522
97B1cD62E8c276C,Consumer,3.047399169,11.89815515,2.752367189
C6e91Ce1b4daAaF,Corporate,3.88392146,9.113156447,2.535163373
2BA703DC25e25fc,Consumer,1.305626144,24.44519431,4.38433865
Be9ac7F0A87B273,Home Office,4.111798461,21.95204379,1.396769008
B8dA4fB663dD956,Home Office,1.661339388,30.94564282,3.098035448
dC0dB54fF3eB7ce,Home Office,1.953509472,43.89662002,1.883125488
4d5d9addD8Eb5dA,Home Office,3.867378627,41.08425176,2.714130063
3df9C542D657AA0,Home Office,3.592185975,31.52271676,4.520255276
72be743cd40EE24,Home Office,1.453113319,42.59055909,3.24869716
DFA1B1b13CbA3aD,Home Office,2.671142374,8.256040026,2.951797035
b1c4b4cedcb6f15,Home Office,4.600462419,38.48772129,4.16492303
fCa0dee53c33D10,Home Office,4.127392634,20.1669351,3.55228418
311C98AB4d52df1,Corporate,4.845581129,18.79392797,1.268981352
AFf66aBfd906De2,Corporate,2.987190206,10.12456787,4.952035236
6FCD78Ad311Ee32,Consumer,3.052988111,12.71791593,4.685025554
1758E30686b3FE9,Consumer,2.938314495,46.86291936,3.001312558
Ad784Fce0164A91,Consumer,2.037168864,20.8971839,2.039728464
2E2FB3BD97b6dB0,Consumer,3.038093138,15.43776046,4.263863699
dAd2a4c315dEdeC,Consumer,3.887072105,16.54521197,3.069426511
008b38374dbfe71,Consumer,3.993415315,20.17238038,4.899873555
dfFF0AeCE699C8F,Home Office,0.976948082,37.27340185,2.081590796
40DcFe86a634dCE,Home Office,4.211234241,44.29169918,4.185299408
ced48eefEF07EdB,Consumer,2.506130091,32.34784131,0.887256264
BAC13F7c8c8ba2B,Home Office,2.326203063,44.76691743,4.513778667
afc4c37C83d4Fc3,Consumer,3.882187764,14.32190202,1.883207955
f3209c1F3820C0F,Consumer,3.322798062,26.17733864,2.013705942
75aD97f2e9Ba4f8,Consumer,3.592814303,46.07620175,4.132443363
8D8e0a83C4Da01E,Consumer,2.556691866,17.96555032,4.822209353
a6AdC0F7D6e8fCe,Consumer,3.60898972,47.36110532,4.625531754
667dffCCecBDeA4,Home Office,2.293679279,24.77580714,1.355141647
04CAE21ea7108EE,Home Office,3.790447581,15.98269684,2.166413236
29B7F37A1a080E2,Corporate,1.263235437,49.89065512,4.935814727
19EEa32B50163FD,Corporate,2.362468249,38.28690196,3.398623015
4b9E5AeEaCE9777,Home Office,4.618194263,17.80267782,3.091005487
baFE4e05CcfF6dF,Home Office,2.194123911,43.23029603,2.676187019
8f87A1eC5E08A58,Home Office,4.645388368,33.21668874,4.472761438
AFdCe24E5A434B6,Consumer,3.959000632,37.28900263,2.835334658
dEB91609FD529fB,Consumer,4.385304212,30.85600632,4.455594248
4Ef1A7551bB4Baa,Consumer,1.629748498,28.57266397,1.993771575
fAeDA4486F179aC,Consumer,3.34366831,43.80181496,3.854390143
Ccc0fc3Ab6CDaa3,Consumer,4.261580802,41.79444309,4.121597885
aD2DD1FeADD96C3,Consumer,1.399926003,29.52312077,1.034021853
CBE0cE3B5580aa6,Consumer,3.308886624,27.01032796,1.970790476
3Ae32C4d3b5E5e9,Consumer,3.779176104,19.26428846,1.242097203
c0cBe092ebf5bc9,Consumer,2.278844315,14.50461628,1.103503357
EBee974Ad438FeF,Home Office,3.779310272,41.08077601,2.412671594
85Ce2Cac1c2264E,Home Office,3.73179548,32.34886304,3.929160596
bfecBeB7Fcc8912,Home Office,4.387295705,49.08007073,3.400036818
97E3bFb1Ace60Fb,Home Office,2.168688624,14.9407403,1.5612178
A7194CA48fe102A,Corporate,3.540542622,15.46088821,3.277135755
991FfEcE2fc4eEf,Corporate,2.589790558,21.63897698,2.469518612
3BcDDCBf262cD6E,Corporate,3.256417161,32.05400691,3.894582435
fdCd5B1d4Dc1bF4,Corporate,3.634031103,43.44700859,1.206063361
3a81EB8baeA0eEd,Consumer,4.387804151,28.44736313,2.435482286
65c5a2cedD2E1cD,Consumer,4.743697391,17.66723231,3.427995763
8DdAF5bB55ae92f,Consumer,3.00649003,20.65907148,4.723067236
E9D207fBaDBDC3f,Consumer,4.417412957,8.698449148,4.932668217
387E02F06fD4a48,Corporate,3.897549145,8.595615397,4.805437852
61de7f0642aAA87,Consumer,4.023935697,38.07708082,3.308755517
ff82f5daFD1ab94,Consumer,3.189578652,26.2732677,2.071468376
afccF55B1CFC6c3,Consumer,4.903488763,21.38242535,1.937737301
1046ed9f633B2dD,Consumer,1.39027401,29.89612846,1.683611518
BCc193Cb4F6214B,Home Office,1.300238425,31.13442611,3.883222197
DFE1889E25ECA86,Consumer,1.978934847,23.88097639,4.380354238
EaC6c26FcFefCAb,Consumer,2.525135859,26.41300243,4.593923221
92e233B69027795,Home Office,1.200747041,33.76552139,4.452144328
C665E3444b382eD,Home Office,2.846321796,20.96408482,3.381943107
3cbA3bDce8EA1B6,Home Office,2.497791277,14.95772653,2.700782561
e3854cA08ccde2a,Home Office,3.800737483,9.695186832,2.240033509
5d88e24bEcE7E0B,Corporate,1.751495033,48.1784775,4.991507777
4ad7FcF2CFCbE1e,Corporate,0.986992941,25.49188779,1.074232511
aBf9Eb994848C23,Consumer,1.007726264,21.37744886,2.020261092
9B0b3e9eFAcCE1F,Consumer,3.912416581,10.91551513,4.915019729
4Dc12DbC41baB32,Consumer,2.509394485,47.09661755,4.250584195
2634e67938DFb0b,Consumer,2.709715823,41.68399408,1.003583213
89C676adec031Be,Corporate,4.359868383,33.29655522,2.361953418
E9d6eBB1EDAd39f,Corporate,4.38665958,42.19924168,2.73481936
0E156dC4fE192e2,Consumer,2.943394284,11.99205559,3.752597787
fF076cbCb18871E,Consumer,3.908557121,13.25647271,3.028360586
Def4CFa47A4Ca5a,Consumer,3.814742557,43.69001654,1.987328214
C6ec046B0AB38ac,Consumer,2.559296311,30.86341313,2.122761471
3E9836F0DFBF3DF,Consumer,4.571871503,34.17928211,2.058379139
AaDC3AfbdaDAb6a,Corporate,3.418455566,22.69817503,4.464232216
C5AA1D807fEB7d8,Consumer,1.841579834,37.29629988,1.175057861
EB8EfAD8A3acdB1,Consumer,2.71364054,18.76792092,4.103226517
Ed6A3DdD65505cC,Consumer,2.287247139,44.45237161,2.830749532
81AE504AcC24B7f,Consumer,1.072078874,36.9561005,2.572319643
34C68bC1AE42CaF,Consumer,2.959854386,34.94540516,2.972002525
d25Ecb5fE1e1ef8,Consumer,4.478232807,11.22517623,1.294445591
7b173ABe0AbeF0A,Consumer,2.076113406,19.74266834,3.388275238
25193926eDAAa5c,Consumer,2.222553654,40.14897084,4.85951467
3eeB3B907D89B01,Consumer,2.245723511,20.33642703,3.248278391
CbE5Dea4d77fbbB,Home Office,4.37791253,43.97628972,2.479346401
9c786Bd50c27edF,Consumer,2.120770202,26.12589147,1.819965261
18bDbdEbe815c29,Consumer,2.276265351,32.47575763,2.103866078
6411B4Ae1Ec7ec8,Consumer,2.984082412,43.25481985,0.958134556
c3b06e6BBFbE6AB,Consumer,3.432958479,22.71083653,4.652491105
AaF7a529ACCaC52,Consumer,1.961365796,21.8318305,2.516214811
E7e73f92cb5c5b3,Corporate,2.648620676,39.83507158,2.949660488
Dea2183dfa63ffb,Corporate,1.154687936,36.8007259,1.809409291
2Fc63C2dC5795F6,Consumer,4.119736558,37.82401594,4.031010587
99fE1DfFDE9Ccab,Home Office,4.113709063,47.94516846,2.701624159
fcBA469cf92eA15,Home Office,3.677350469,42.32125854,1.565866698
D45D5F78C557f68,Home Office,2.910507619,17.20651263,2.821245952
fede68fcc8f83FE,Home Office,3.542007396,39.15306599,1.19312759
DD15bdea88dab9e,Home Office,3.65895788,18.54213315,2.586528296
cdd684A3C57550C,Consumer,3.204194309,27.7179843,1.230148995
B5C4c7a7Cb03E7d,Corporate,4.683982308,43.59822209,2.419418647
1915783DfADd660,Corporate,3.884995583,11.06992382,1.055975647
d4B302AFE0151FB,Corporate,1.204635944,16.3735912,2.616034937
2ae28dBECDcB156,Corporate,0.915044902,33.95263102,4.50411095
40cf2CB465332F6,Corporate,1.663804389,11.95626599,1.95569424
b97EC4Dd46B681c,Corporate,0.928258592,24.58410222,2.751981806
9CD7A9bFC8ed6B7,Consumer,3.337954664,21.45519335,2.376845942
5b9C2de79f25EBA,Consumer,2.851860792,44.263418,4.071954753
FfD7EaE8fae1aca,Corporate,2.079703999,41.99400032,2.579583786
d84Ed2Ef4ed3e5d,Corporate,1.947470985,13.56178147,3.751591321
E0CCdD15A1ca3bE,Corporate,2.951574839,32.52321258,1.297993439
aA16c814C5e56a5,Corporate,4.003055158,42.03463102,2.119231931
BC8bAB56DCFe02a,Corporate,1.813769272,43.18493317,4.56261057
3C4DBcFf2f8e5e2,Corporate,1.292721194,34.62136224,4.471002177
F45D22C4a04d04E,Corporate,2.455860825,44.16038864,2.277995846
Fb4dfd3eBBA738C,Corporate,4.091894894,8.258929111,0.987589328
F4ed249c1c74212,Corporate,3.748671628,30.57761637,1.280788115
37Cc7B871AeA911,Home Office,2.693613442,42.37610849,1.449911754
FcC61b80f4A6Bd6,Corporate,4.800134983,46.17740277,3.973594009
feDc766fF5BACDE,Corporate,1.273907724,24.154449,3.313090817
8Fa8F34C8917D23,Corporate,4.633449783,40.96320903,0.837849849
0cEd5cFf4DB24a4,Corporate,1.164508187,11.33133096,1.107639328
F9FcE82a88A02FD,Corporate,4.262034982,29.18810606,1.507109348
1DE21FF369f95ca,Corporate,4.135685197,35.90973006,4.183541326
7ae07eFBF001fF4,Consumer,4.337445111,41.78797324,2.513651276
b59C455cC2d6f21,Consumer,2.091934576,8.298372067,2.732876042
6B41d3FD8E302A3,Home Office,1.45360643,33.76701544,3.354669877
dfdc7c5D2CC98AE,Home Office,3.977031654,10.21646184,4.837322058
ADB2599A54aaBEc,Consumer,4.59956703,26.73454145,2.636698545
FFC819daBfAC943,Home Office,1.336270088,15.98573085,4.620191563
e06f233DAF39EFC,Home Office,2.241769689,22.21784596,1.024749035
FBF76abC9B1B0bd,Consumer,4.744735254,24.28343307,4.948639
b28276a215C0444,Consumer,1.039206898,45.48734192,3.536235913
3EDe9eCA1F4BB4B,Corporate,4.134348776,44.0880663,2.266463323
f4C947a85D3aAf7,Corporate,2.480699484,41.28908568,3.238545306
A36f83BbDacB08b,Corporate,4.660000176,45.41650513,4.353540067
D6C53fBEC3dE77D,Consumer,2.387747795,11.93868779,3.344847811
a10Cadc729c9Af7,Corporate,1.656567078,39.44711234,0.793792982
dCB780b43f1EBa5,Corporate,1.024551619,34.09315933,4.199153569
4148C3c9ea160AD,Home Office,4.356730476,23.59401881,2.912897281
21fE6DFA5E44b6A,Home Office,3.850117885,47.35420759,2.1263858
B0A44f3D85EBD4c,Home Office,3.622921145,23.64169039,0.934649612
1cfe40aE1bc3aEB,Consumer,4.366816387,18.54961514,2.061475612
0CAbf89bbEdFA66,Consumer,2.064109956,49.58071412,4.159128578
38FCAABf3BB0B8f,Home Office,3.363576036,47.83469562,4.855132178
18DbEd2D4CfAeF3,Home Office,4.169916151,41.45405914,4.041934856
d3fCc61C22a4FE6,Home Office,4.984311428,27.2402025,3.047847942
fA6ba2a7fE227FF,Corporate,1.140653155,44.0472052,1.008361916
cf0Bed82D3c99dA,Consumer,1.153334147,18.58616594,2.81764723
dC1cE38CC9Bed06,Consumer,2.821294259,32.0464403,2.175991786
